x_cw;cnt_cw;x_log_cw;cnt_log_cw;x_ccw;cnt_ccw;x_log_ccw;cnt_log_ccw;pdf_cw;pdf_cw_exp_regr;pdf_cw_pow_regr;pdf_log_cw;pdf_log_cw_exp_regr;pdf_log_cw_pow_regr;pdf_ccw;pdf_ccw_exp_regr;pdf_ccw_pow_regr;pdf_log_ccw;pdf_log_ccw_exp_regr;pdf_log_ccw_pow_regr
1.66666666666667;1596926;0.1;4716;1.66666666666667;1548658;0.1;8986;0.289230771088382;0.280575908217325;1;66.7513865102351;17.7154825348391;8.31454899746841;0.280488605916737;1;0.20605107083167;196.927158070218;1;4654.14957977472
5;57314;0.103117727459306;4694;5;57992;0.103117727459306;9018;0.0103805513932139;0.0105432650698958;1;63.4497009917531;17.6538246783146;8.31454899746841;0.0105033488570901;1;0.0146847905221109;188.733689634648;1;4290.70288714267
8.33333333333333;2060;0.106332657163716;4982;8.33333333333333;20036;0.106332657163716;8870;0.000373101438915808;0.000396186682742494;1;64.3117337599953;17.590469226962;8.31454899746841;0.00362886428646463;1;0.00430024618675811;177.281255637463;1;3955.63807096765
11.6666666666667;86;0.109647819614319;5130;11.6666666666667;9476;0.109647819614319;9250;1.55760794887182e-05;1.48875975840421e-05;1;63.241747177128;17.525376627898;8.31454899746841;0.00171626661901272;1;0.00191499903597191;176.555370255101;1;3646.73876519754
15;0;0.113066339794964;5190;15;5730;0.113066339794964;9116;0;5.59434659161545e-07;1;61.1017786248393;17.4585068626541;8.31454899746841;0.00103780157523669;1;0.00104655157484934;166.166516607402;1;3361.96168178289
18.3333333333333;0;0.116591440117983;5376;18.3333333333333;3760;0.116591440117983;9066;0;2.10220041282323e-08;1;60.4429642071472;17.3898194740478;8.31454899746841;0.000681000684623029;1;0.000645999162186713;157.817410802811;1;3099.42309486052
21.6666666666667;0;0.120226443461741;5552;21.6666666666667;2438;0.120226443461741;9144;0;7.89948656791679e-10;1;59.6123101046407;17.3192735958711;8.31454899746841;0.000441563741784826;1;0.000432318465404314;152.011140216382;1;2857.38638040048
25;0;0.123974776302894;5534;25;1802;0.123974776302894;9264;0;2.96840813349946e-11;1;56.744745083357;17.2468279855526;8.31454899746841;0.000326373200449653;1;0.000306468751611763;147.074623604028;1;2634.25052889256
28.3333333333333;0;0.127839971946302;5694;28.3333333333333;1328;0.127839971946302;9228;0;1.11544551297964e-12;1;55.7575852875873;17.1724410599574;8.31454899746841;0.000240523646058346;1;0.000226828759473875;139.909364867677;1;2428.53955508745
31.6666666666667;0;0.131825673855641;6256;31.6666666666667;1022;0.131825673855641;9272;0;4.19153511400565e-14;1;58.5036866893278;17.0960709344904;8.31454899746841;0.000185101781831047;1;0.000173605216959589;134.24948308939;1;2238.89273474065
35;0;0.135935639087853;6066;35;796;0.135935639087853;9288;0;1.57506273569678e-15;1;54.1737501605223;17.0176754656774;8.31454899746841;0.000144169293872322;1;0.000136477619746346;128.428498751525;1;2064.0556037779
38.3333333333333;0;0.140173741834677;6138;38.3333333333333;612;0.140173741834677;9282;0;5.91864926310926e-17;1;52.3496013301313;16.9372122973972;8.31454899746841;0.000110843728454599;1;0.000109666502819935;122.569033996775;1;1902.87166034352
41.6666666666667;0;0.144543977074593;6372;41.6666666666667;490;0.144543977074593;9398;0;2.22406436936009e-18;1;51.8993909900707;16.8546389109464;8.31454899746841;8.87474296450223e-05;1;8.97453101897945e-05;118.515359959508;1;1754.27471484343
45;0;0.14905046433862;6828;45;374;0.14905046433862;9336;0;8.35741754438587e-20;1;53.1104531575834;16.7699126791185;8.31454899746841;6.77378340555886e-05;1;7.45853471433924e-05;112.434616332147;1;1617.28183738016
48.3333333333333;0;0.153697451593527;6900;48.3333333333333;302;0.153697451593527;9238;0;3.14048590380074e-21;1;51.2549229847016;16.6829909244854;8.31454899746841;5.46973954138709e-05;1;6.28116521832055e-05;106.247117677433;1;1490.98685592879
51.6666666666667;0;0.158489319246111;7046;51.6666666666667;260;0.158489319246111;9418;0;1.180107570262e-22;1;49.9837842636253;16.5938309820664;8.31454899746841;4.7090472872869e-05;1;5.35063047511429e-05;103.44223258867;1;1374.55436224618
55;0;0.163430584272314;7118;55;212;0.163430584272314;9424;0;4.43451720545656e-24;1;48.2219177791331;16.5023902665779;8.31454899746841;3.8396847111724e-05;1;4.60388889797165e-05;98.8494999447334;1;1267.21418586416
58.3333333333333;0;0.168525904475075;7426;58.3333333333333;182;0.168525904475075;9366;0;1.66636867189356e-25;1;48.0442523528822;16.4086263444523;8.31454899746841;3.29633310110083e-05;1;3.99656612743893e-05;93.8195515384453;1;1168.25629961355
61.6666666666667;0;0.173780082874938;7448;61.6666666666667;138;0.173780082874938;9522;0;6.26175166769289e-27;1;46.01783287572;16.3124970108178;8.31454899746841;2.4994174063292e-05;1;3.49674685848964e-05;91.0893024593553;1;1077.02612298016
65;0;0.179198072237533;7964;65;118;0.179198072237533;9514;0;2.35299274459494e-28;1;46.9913309555221;16.2139603716302;8.31454899746841;2.13718299961482e-05;1;3.08103523931167e-05;86.9165233572162;1;992.920192226148
68.3333333333333;0;0.184784979742229;7956;68.3333333333333;94;0.184784979742229;9378;0;8.84189464855661e-30;1;44.8312934406023;16.1129749311421;8.31454899746841;1.70250171155757e-05;1;2.73198738801281e-05;81.8181070910945;1;915.382168635251
71.6666666666667;0;0.190546071796325;8310;71.6666666666667;76;0.190546071796325;9366;0;3.32253897321834e-31;1;44.7185299454548;16.009499684898;8.31454899746841;1.37649074551463e-05;1;2.43639808045524e-05;78.035703990777;1;843.899158477913
75;0;0.196486778999347;8310;75;90;0.196486778999347;9376;0;1.24851806850671e-32;1;42.7058645556877;15.903494218433;8.31454899746841;1.63005483021469e-05;1;2.18413299228525e-05;74.6030868949099;1;777.998320353461
78.3333333333333;0;0.202612701262114;8558;78.3333333333333;68;0.202612701262114;9436;0;4.69158489923693e-34;1;42.0009174165411;15.7949188118518;8.31454899746841;1.23159698282888e-05;1;1.9673174847164e-05;71.7013167745084;1;717.243737468015
81.6666666666667;0;0.208929613085404;8952;81.6666666666667;60;0.208929613085404;9258;0;1.76296758709085e-35;1;41.9572067705762;15.6837345504537;8.31454899746841;1.08670322014313e-05;1;1.77976328536981e-05;67.1825332384484;1;661.233534158993
85;0;0.215443469003188;8948;85;30;0.215443469003188;9502;0;6.62474362051664e-37;1;40.0509175437908;15.5699034415639;8.31454899746841;5.43351610071564e-06;1;1.61655690689677e-05;65.8497643761539;1;609.597217592849
88.3333333333333;0;0.222160409195581;9248;88.3333333333333;62;0.222160409195581;9268;0;2.48939506085853e-38;1;39.5306827816132;15.4533885377152;8.31454899746841;1.12292666081457e-05;1;1.47375992213208e-05;61.3373804240024;1;561.993227051891
91.6666666666667;0;0.229086765276777;9596;91.6666666666667;22;0.229086765276777;9200;0;9.35445675185672e-40;1;39.1720891156391;15.3341540663175;8.31454899746841;3.98457847385815e-06;1;1.34818781704451e-05;58.1469616603657;1;518.106674599601
95;0;0.236229066263446;9792;95;30;0.236229066263446;9358;0;3.51514560698891e-41;1;38.1731412536166;15.21216556593;8.31454899746841;5.43351610071564e-06;1;1.23724484144023e-05;56.4835832560913;1;477.647262179318
98.3333333333333;0;0.243594044729203;9766;98.3333333333333;26;0.243594044729203;9376;0;1.3208943037639e-42;1;36.358270340386;15.0873900292394;8.31454899746841;4.70904728728691e-06;1;1.13879929708018e-05;54.0451588792721;1;440.347361368607
101.666666666667;0;0.251188643150958;9980;101.666666666667;10;0.251188643150958;9330;0;4.96355473368231e-44;1;35.4827307581408;14.9597960528227;8.31454899746841;1.81117203357189e-06;1;1.05108838576575e-05;51.3595066076915;1;405.960243087293
105;0;0.259020020453132;10276;105;6;0.259020020453132;9344;0;1.86516631376742e-45;1;34.8907729082758;14.8293539937517;8.31454899746841;1.08670322014313e-06;1;9.72644912177448e-06;49.1215462391856;1;374.258445549172
108.333333333333;0;0.267095558755898;10404;108.333333333333;12;0.267095558755898;9376;0;7.00877811300349e-47;1;33.7354756691895;14.6960361330699;8.31454899746841;2.17340644028626e-06;1;9.02240315867503e-06;47.0713655972374;1;345.032269661842
111.666666666667;0;0.275422870333817;10582;111.666666666667;10;0.275422870333817;9700;0;2.6337045803731e-48;1;32.7683257079121;14.5598168461418;8.31454899746841;1.81117203357189e-06;1;8.38840024285878e-06;46.506208409224;1;318.0883919221
115;0;0.284009804791422;10946;115;10;0.284009804791422;9608;0;9.89673193365307e-50;1;32.369943275704;14.4206727798442;8.31454899746841;1.81117203357188e-06;1;7.815681882667e-06;43.9918467348169;1;293.248585631578
118.333333333333;0;0.292864456462524;11258;118.333333333333;4;0.292864456462524;9366;0;3.71891759221965e-51;1;31.7941880711513;14.2785830365278;8.31454899746841;7.24468813428755e-07;1;7.29679623936708e-06;40.9537196202036;1;270.348541973771
121.666666666667;0;0.301995172040202;11470;121.666666666667;8;0.301995172040202;9332;0;1.39746616867312e-52;1;30.9349851908323;14.1335293646425;8.31454899746841;1.44893762685751e-06;1;6.82537334526839e-06;38.9685215677211;1;249.236783154235
125;0;0.311410558444676;11896;125;2;0.311410558444676;9362;0;5.25129058162924e-54;1;30.6399075147792;13.9854963558716;8.31454899746841;3.62234406714376e-07;1;6.39594385585904e-06;37.3342847914298;1;229.773660414629
128.333333333333;0;0.321119490936482;12036;128.333333333333;6;0.321119490936482;9430;0;1.97328947139316e-55;1;29.6052459648981;13.8344716485711;8.31454899746841;1.08670322014313e-06;1;6.00379201055861e-06;35.9129343782902;1;211.830430292729
131.666666666667;0;0.331131121482591;12350;131.666666666667;0;0.331131121482591;9042;0;7.41507497514876e-57;1;29.0103823103325;13.6804461372608;8.31454899746841;0;1;5.64483565625094e-06;32.8854434015867;1;195.288403018128
135;0;0.34145488738336;12238;135;2;0.34145488738336;9232;0;2.78637968145195e-58;1;27.4534509225825;13.5234141878518;8.31454899746841;3.62234406714379e-07;1;5.31552781744289e-06;32.0652769303874;1;180.038157410474
138.333333333333;0;0.352100520168452;12928;138.333333333333;6;0.352100520168452;8912;0;1.04704426526082e-59;1;27.6960502175512;13.3633738582357;8.31454899746841;1.08670322014313e-06;1;5.01277552515458e-06;29.5606770669752;1;165.978817087002
141.666666666667;0;0.363078054770101;13354;141.666666666667;4;0.363078054770101;9126;0;3.93450218113565e-61;1;27.3210802185432;13.2003271237921;8.31454899746841;7.24468813428752e-07;1;4.73387254935183e-06;28.9081076736586;1;153.01738319167
145;0;0.374397838982381;13026;145;6;0.374397838982381;9022;0;1.47847688268652e-62;1;25.4505732226899;13.0342801072998;8.31454899746841;1.08670322014314e-06;1;4.47644339306336e-06;27.2924184928094;1;141.068119232064
148.333333333333;0;0.386070543215381;13196;148.333333333333;6;0.386070543215381;8946;0;5.55570639436672e-64;1;24.6223103717351;12.8652433126589;8.31454899746841;1.08670322014313e-06;1;4.2383964555934e-06;25.8444975329221;1;130.051983954953
151.666666666667;0;0.398107170553497;13674;151.666666666667;0;0.398107170553497;9212;0;2.08768049753274e-65;1;24.3658782663833;12.6932318617516;8.31454899746841;0;1;4.01788469790798e-06;25.4151764084046;1;119.896108509079
155;0;0.410519067127308;13902;155;0;0.410519067127308;9030;0;7.84492475016709e-67;1;23.6572238192715;12.5182657336775;8.31454899746841;0;1;3.81327247517509e-06;23.7917807786966;1;110.533314436787
158.333333333333;0;0.423317932808821;13926;158.333333333333;2;0.423317932808821;8932;0;2.94790531446334e-68;1;22.6314763284;12.3403700055145;8.31454899746841;3.62234406714376e-07;1;3.62310746174995e-06;22.4743900352153;1;101.901669306111
161.666666666667;0;0.436515832240166;14338;161.666666666667;0;0.436515832240166;8706;0;1.10774112178038e-69;1;22.2523084153418;12.1595750936531;8.31454899746841;0;1;3.44609679919748e-06;20.9198160801971;1;93.9440770439434
165;0;0.450125206206134;14702;165;0;0.450125206206134;8788;0;4.16258414700091e-71;1;21.7902851226999;11.9759169946561;8.31454899746841;0;1;3.28108676071944e-06;20.1664404129437;1;86.6079002604631
168.333333333333;0;0.464158883361278;15042;168.333333333333;2;0.464158883361278;8584;0;1.5641837646159e-72;1;21.2908048322082;11.7894375244872;8.31454899746841;3.62234406714376e-07;1;3.12704535507363e-06;18.8117374234889;1;79.8446120665779
171.666666666667;0;0.478630092322638;15172;171.666666666667;2;0.478630092322638;8754;0;5.87776910467602e-74;1;20.5082842660179;11.6001845548461;8.31454899746841;3.62234406714376e-07;1;2.9830473969536e-06;18.3208551681271;1;73.6094750812542
175;0;0.493552474139481;15714;175;0;0.493552474139481;8548;0;2.20870273873491e-75;1;20.2849173886909;11.4082122452337;8.31454899746841;0;1;2.84826165437156e-06;17.0845566312183;1;67.8612455054538
178.333333333333;0;0.508940095151809;15638;178.333333333333;0;0.508940095151809;8766;0;8.29969279367236e-77;1;19.2782542369573;11.2135812692558;8.31454899746841;0;1;2.72193975112848e-06;16.7317229800669;1;62.5619003051995
181.666666666667;0;0.524807460249773;15984;181.666666666667;2;0.524807460249773;8290;0;3.11879454220842e-78;1;18.8179350585632;11.0163590335611;8.31454899746841;3.62234406714376e-07;1;2.60340655727418e-06;15.1110182390891;1;57.6763856991566
185;0;0.541169526546464;16038;185;0;0.541169526546464;8524;0;1.17195655770944e-79;1;18.0317012640295;10.8166198876859;8.31454899746841;0;1;2.49205184513302e-06;14.8382485074251;1;53.1723852870468
188.333333333333;0;0.558041717476996;16200;188.333333333333;2;0.558041717476996;8228;0;4.40388795917812e-81;1;17.3940818388904;10.6144453229647;8.31454899746841;3.62234406714376e-07;1;2.38732302502375e-06;13.6783427570037;1;49.0201062851188
191.666666666667;0;0.575439937337157;16464;191.666666666667;0;0.575439937337157;8280;0;1.65485904997027e-82;1;16.8819205466641;10.409924158547;8.31454899746841;0;1;2.28871880482376e-06;13.1452707625362;1;45.1920824546818
195;0;0.593380586275328;17168;195;0;0.593380586275328;8044;0;6.21850169817269e-84;1;16.811489712281;10.2031527124469;8.31454899746841;0;1;2.19578364227455e-06;12.1958271672688;1;41.6629924201279
198.333333333333;0;0.611880575751822;17046;198.333333333333;0;0.611880575751822;8112;0;2.33674060463775e-85;1;15.9407583648702;9.99423495544138;8.31454899746841;0;1;2.10810287939748e-06;11.7453818682175;1;38.4094921746587
201.666666666667;0;0.630957344480193;17090;201.666666666667;0;0.630957344480193;8072;0;8.78082361055217e-87;1;15.2626012239256;9.78328264552791;8.31454899746841;0;1;2.02529846538311e-06;11.1614431731515;1;35.4100606657922
205;0;0.650628874865557;17272;205;0;0.650628874865557;8260;0;3.29959016960122e-88;1;14.7308946590751;9.57041544055351;8.31454899746841;0;1;1.9470251884685e-06;10.907349933348;1;32.6448574392333
208.333333333333;0;0.670913709955411;17328;208.333333333333;0;0.670913709955411;8112;0;1.23989454408868e-89;1;14.1135067023846;9.35576098653998;8.31454899746841;0;1;1.87296734914018e-06;10.2297999573476;1;30.0955913994627
211.666666666667;0;0.691830970918937;17604;211.666666666667;0;0.691830970918937;7968;0;4.65918008431086e-91;1;13.6929762358832;9.13945497915061;8.31454899746841;0;1;1.80283581690905e-06;9.59596211369491;1;27.7453998189273
215;0;0.713400375071256;17816;215;0;0.713400375071256;7744;0;1.750790755678e-92;1;13.2341696796442;8.92164119568116;8.31454899746841;0;1;1.73636542123028e-06;8.90644814130813;1;25.5787367955121
218.333333333333;0;0.735642254459641;18480;218.333333333333;0;0.735642254459641;7642;0;6.5789864626382e-94;1;13.1095704398493;8.70247149490903;8.31454899746841;0;1;1.67331263416015e-06;8.39356064390106;1;23.5812704204664
221.666666666667;0;0.758577575029184;18098;221.666666666667;0;0.758577575029184;7734;0;2.47220078899567e-95;1;12.2607511655909;8.48210578210641;8.31454899746841;0;1;1.61345350827564e-06;8.11228812152564;1;21.7397879765793
225;0;0.782227956386002;18268;225;0;0.782227956386002;7404;0;9.28984544325397e-97;1;11.8189119577492;8.26071193651454;8.31454899746841;0;1;1.55658183840947e-06;7.41661285063688;1;20.0421085395143
228.333333333333;0;0.806615692176613;18496;228.333333333333;0;0.806615692176613;7482;0;3.4908664677922e-98;1;11.427844211457;8.03846569859371;8.31454899746841;0;1;1.50250752002609e-06;7.15742660156369;1;18.4770024041824
231.666666666667;0;0.831763771102671;18312;231.666666666667;0;0.831763771102671;7448;0;1.31177087610148e-99;1;10.8049378761617;7.81555051440764;8.31454899746841;0;1;1.45105508070353e-06;6.80422814761975;1;17.0341168031831
235;0;0.857695898590894;18564;235;0;0.857695898590894;7348;0;4.92927142090867e-101;1;10.4606351361404;7.59215733457523;8.31454899746841;0;1;1.40206236429352e-06;6.41074270532473;1;15.7039074259582
238.333333333333;0;0.8844365191386;18164;238.333333333333;0;0.8844365191386;7248;0;1.85228359492165e-102;1;9.77457735173595;7.36848436533128;8.31454899746841;0;1;1.35537934999223e-06;6.03889368487255;1;14.4775752856749
241.666666666667;0;0.91201083935591;18714;241.666666666667;0;0.91201083935591;6944;0;6.96036842576624e-104;1;9.61729902882238;7.14473676938207;8.31454899746841;0;1;1.31086709083624e-06;5.52521155501552;1;13.3470085162321
245;0;0.940444851726352;18810;245;0;0.940444851726352;7090;0;2.61551356149109e-105;1;9.23156411083349;6.92112631442624;8.31454899746841;0;1;1.26839675810034e-06;5.38747706582514;1;12.3047287143891
248.333333333333;0;0.969765359108249;18528;248.333333333333;0;0.969765359108249;6792;0;9.82837512597747e-107;1;8.68390445760986;6.69787096743797;8.31454899746841;0;1;1.22784877976438e-06;4.92875098029315;1;11.3438414720854
251.666666666667;0;1;18576;251.666666666667;0;1;6884;0;3.69323099826587e-108;1;8.31454899746841;6.47519443308113;8.31454899746841;0;1;1.18911206267671e-06;4.77067752015842;1;10.4579907717366
255;0;1.03117727459306;18546;255;0;1.03117727459306;6768;0;1.38781385852003e-109;1;7.92750911405491;6.25332563494203;8.31454899746841;0;1;1.1520832893047e-06;4.47919066367768;1;9.64131694284175
258.333333333333;0;1.06332657163716;18634;258.333333333333;0;1.06332657163716;6848;0;5.21501987502197e-111;1;7.60663514569407;6.03249813863685;8.31454899746841;0;1;1.116666281058e-06;4.32815645054539;1;8.88841790179682
261.666666666667;0;1.09647819614319;18574;261.666666666667;0;1.09647819614319;6446;0;1.95965994501936e-112;1;7.24088976352814;5.81294951626794;8.31454899746841;0;1;1.082771421122e-06;3.89071572631722;1;8.19431341852493
265;0;1.13066339794964;18590;265;0;1.13066339794964;6418;0;7.36385899219848e-114;1;6.92095275064279;5.5949206521761;8.31454899746841;0;1;1.05031513056644e-06;3.69946490707304;1;7.55441217355963
268.333333333333;0;1.16591440117983;18550;268.333333333333;0;1.16591440117983;6382;0;2.76713413440956e-115;1;6.59523702969452;5.37865499045478;8.31454899746841;0;1;1.01921939221637e-06;3.51314438553363;1;6.96448138766688
271.666666666667;0;1.20226443461741;18436;271.666666666667;0;1.20226443461741;6224;0;1.03981232203365e-116;1;6.25969530300685;5.16439772527003;8.31454899746841;0;1;9.89411317403185e-07;3.2719660080554;1;6.42061882311925
