x_cw;cnt_cw;x_log_cw;cnt_log_cw;x_ccw;cnt_ccw;x_log_ccw;cnt_log_ccw;pdf_cw;pdf_cw_exp_regr;pdf_cw_pow_regr;pdf_log_cw;pdf_log_cw_exp_regr;pdf_log_cw_pow_regr;pdf_ccw;pdf_ccw_exp_regr;pdf_ccw_pow_regr;pdf_log_ccw;pdf_log_ccw_exp_regr;pdf_log_ccw_pow_regr
1.66666666666667;1268546;0.1;3668;1.66666666666667;1272836;0.1;6860;0.270690133451692;1;1;60.3863594036731;1;7.56024644965516;0.271605946368874;1;0.235803426399173;145.721666521738;1;250.380000372848
5;110250;0.103117727459306;3508;5;71830;0.103117727459306;6986;0.0235258218567155;1;1;55.1529955152362;1;7.56024644965516;0.0153275481897717;1;0.0186151441470224;141.719168294537;1;237.402832693552
8.33333333333333;19314;0.106332657163716;3766;8.33333333333333;24864;0.106332657163716;7010;0.00412133989424583;1;1;56.5444307386644;1;7.56024644965516;0.00530564051497262;1;0.00571672995511733;135.805710374895;1;225.098270177315
11.6666666666667;4962;0.109647819614319;3724;11.6666666666667;11954;0.109647819614319;7026;0.00105882202315666;1;1;53.3972870938164;1;7.56024644965516;0.00255082153780496;1;0.0026268089451491;129.989465826254;1;213.431451773046
15;1580;0.113066339794964;3924;15;6876;0.113066339794964;7382;0.000337150100078099;1;1;53.7326821007262;1;7.56024644965516;0.00146724518102283;1;0.00146954434422772;130.428966944841;1;202.369323274088
18.3333333333333;688;0.116591440117983;3902;18.3333333333333;4530;0.116591440117983;7442;0.000146809663831476;1;1;51.0266181079775;1;7.56024644965516;0.00096664058610143;1;0.000924205016554022;125.571094400904;1;191.880543669637
21.6666666666667;304;0.120226443461741;4186;21.6666666666667;3148;0.120226443461741;7572;6.48693863441407e-05;1;1;52.2767697950465;1;7.56024644965516;0.000671740522085497;1;0.000628195961615657;122.014268033631;1;181.935396350015
25;124;0.123974776302894;4204;25;2212;0.123974776302894;7338;2.64598812719521e-05;1;1;50.1386028492748;1;7.56024644965516;0.000472010811579771;1;0.00045129858284571;112.921781477373;1;172.505704914129
28.3333333333333;64;0.127839971946302;4410;28.3333333333333;1686;0.127839971946302;7492;1.36567129145559e-05;1;1;50.2282572587727;1;7.56024644965516;0.000359769542641724;1;0.000337937958788025;110.102652646673;1;163.564753340633
31.6666666666667;32;0.131825673855641;4356;31.6666666666667;1212;0.131825673855641;7668;6.82835645727796e-06;1;1;47.3802547608125;1;7.56024644965516;0.000258624368731773;1;0.00026133594194927;107.617306432721;1;155.087210296607
35;6;0.135935639087853;4674;35;924;0.135935639087853;7984;1.28031683573962e-06;1;1;48.5510054874357;1;7.56024644965516;0.00019716907319155;1;0.000207369451357599;107.009058227756;1;147.049057369312
38.3333333333333;16;0.140173741834677;4486;38.3333333333333;690;0.140173741834677;7706;3.41417822863898e-06;1;1;44.500899524125;1;7.56024644965516;0.000147236645565118;1;0.000168048972794875;98.6345388185395;1;139.427521017679
41.6666666666667;14;0.144543977074593;4796;41.6666666666667;534;0.144543977074593;8034;2.98740595005911e-06;1;1;45.4348077673395;1;7.56024644965516;0.000113948360480831;1;0.000138594259968099;98.2046022567981;1;132.201008050746
45;0;0.14905046433862;4782;45;446;0.14905046433862;7914;0;1;1;43.2632451272728;1;7.56024644965516;9.51703535102071e-05;1;0.000116010951223126;92.3838505326784;1;125.349044450253
48.3333333333333;0;0.153697451593527;5014;48.3333333333333;362;0.153697451593527;8228;0;1;1;43.3205388573149;1;7.56024644965516;7.72458923109751e-05;1;9.83501891120601e-05;91.7263889392313;1;118.852217364033
51.6666666666667;0;0.158489319246111;5236;51.6666666666667;300;0.158489319246111;8046;0;1;1;43.2025278032924;1;7.56024644965516;6.40159328543993e-05;1;8.43017652905968e-05;85.660388918247;1;112.692120105896
55;0;0.163430584272314;5306;55;254;0.163430584272314;7840;0;1;1;41.8096725429711;1;7.56024644965516;5.42001564833915e-05;1;7.29599644384749e-05;79.7105996579507;1;106.851300006161
58.3333333333333;2;0.168525904475075;5192;58.3333333333333;220;0.168525904475075;8208;4.26772278579872e-07;1;1;39.0700713446468;1;7.56024644965516;4.69450174265595e-05;1;6.36833722580576e-05;79.6961535968213;1;101.313208965081
61.6666666666667;0;0.173780082874938;5606;61.6666666666667;148;0.173780082874938;8258;0;1;1;40.2867852850206;1;7.56024644965516;3.15811935415036e-05;1;5.60080254066234e-05;76.5728642052291;1;96.0621565690845
65;0;0.179198072237533;5886;65;144;0.179198072237533;8158;0;1;1;40.3952014461548;1;7.56024644965516;3.07276477701117e-05;1;4.95919781854952e-05;72.2409942641284;1;91.0832656370009
68.3333333333333;0;0.184784979742229;5968;68.3333333333333;124;0.184784979742229;8238;0;1;1;39.1145497076081;1;7.56024644965516;2.64599189131518e-05;1;4.41789789966764e-05;69.6661485103699;1;86.3624300703064
71.6666666666667;0;0.190546071796325;6058;71.6666666666667;108;0.190546071796325;8546;0;1;1;37.9174209025835;1;7.56024644965516;2.30457358275838e-05;1;3.95741064776363e-05;69.018084535021;1;81.8862748880041
75;0;0.196486778999347;6002;75;72;0.196486778999347;8368;0;1;1;35.8761236001682;1;7.56024644965516;1.53638238850558e-05;1;3.56270826989529e-05;64.5389187435853;1;77.6421183328799
78.3333333333333;0;0.202612701262114;6264;78.3333333333333;62;0.202612701262114;8130;0;1;1;35.7570160583439;1;7.56024644965516;1.32299594565759e-05;1;3.22206276128267e-05;59.8812088716546;1;73.6179359417907
81.6666666666667;0;0.208929613085404;6236;81.6666666666667;78;0.208929613085404;8516;0;1;1;33.9950455170855;1;7.56024644965516;1.66441425421438e-05;1;2.92621924103626e-05;59.9012198205285;1;69.802326478185
85;0;0.215443469003188;6556;85;38;0.215443469003188;8266;0;1;1;34.1309569783351;1;7.56024644965516;8.10868482822389e-06;1;2.66780000259217e-05;55.525875448176;1;66.1844796303405
88.3333333333333;0;0.222160409195581;6718;88.3333333333333;54;0.222160409195581;8438;0;1;1;33.400234809652;1;7.56024644965516;1.15228679137919e-05;1;2.4408687829855e-05;54.1301879039025;1;62.754145383792
91.6666666666667;0;0.229086765276777;6970;91.6666666666667;28;0.229086765276777;8746;0;1;1;33.0934693366645;1;7.56024644965516;5.97482039974395e-06;1;2.2406080282566e-05;53.5808361470742;1;59.5016049811897
95;0;0.236229066263446;7286;95;20;0.236229066263446;8810;0;1;1;33.0368542531272;1;7.56024644965516;4.26772885695994e-06;1;2.06307698936838e-05;51.5437393342832;1;56.4176433872996
98.3333333333333;0;0.243594044729203;7106;98.3333333333333;20;0.243594044729203;8826;0;1;1;30.7705120688218;1;7.56024644965516;4.26772885695996e-06;1;1.90502840013008e-05;49.3132853131065;1;53.4935231811432
101.666666666667;0;0.251188643150958;7590;101.666666666667;18;0.251188643150958;8626;0;1;1;31.3871076110331;1;7.56024644965516;3.84095597126396e-06;1;1.76376812865907e-05;46.0266607091958;1;50.720959801304
105;0;0.259020020453132;7654;105;14;0.259020020453132;8544;0;1;1;30.2272040934108;1;7.56024644965516;2.98741019987196e-06;1;1.63704670778447e-05;43.5372760293944;1;48.0920980742648
108.333333333333;0;0.267095558755898;7934;108.333333333333;12;0.267095558755898;8826;0;1;1;29.9227646406797;1;7.56024644965516;2.56063731417598e-06;1;1.52297476177156e-05;42.9500760088315;1;45.5994899592818
111.666666666667;0;0.275422870333817;8022;111.666666666667;8;0.275422870333817;8896;0;1;1;28.8929694334991;1;7.56024644965516;1.70709154278398e-06;1;1.41995652043681e-05;41.3423146368733;1;43.2360734467378
115;0;0.284009804791422;8074;115;8;0.284009804791422;8726;0;1;1;27.7714314479266;1;7.56024644965516;1.70709154278398e-06;1;1.32663714862228e-05;38.7271218769784;1;40.9951525501922
118.333333333333;0;0.292864456462524;8388;118.333333333333;10;0.292864456462524;8712;0;1;1;27.5529397335326;1;7.56024644965516;2.13386442847998e-06;1;1.24186071807809e-05;36.9247769337934;1;38.8703783354391
121.666666666667;0;0.301995172040202;8524;121.666666666667;14;0.301995172040202;8884;0;1;1;26.7394802586204;1;7.56024644965516;2.98741019987197e-06;1;1.16463644319403e-05;35.959079301858;1;36.8557309328293
125;0;0.311410558444676;8726;125;6;0.311410558444676;8696;0;1;1;26.1411524084414;1;7.56024644965516;1.28031865708798e-06;1;1.09411138194771e-05;33.613949611022;1;34.9455024818905
128.333333333333;0;0.321119490936482;8920;128.333333333333;4;0.321119490936482;8964;0;1;1;25.5196300850163;1;7.56024644965516;8.53545771391992e-07;1;1.02954823079038e-05;33.0903881523531;1;33.1342809599264
131.666666666667;0;0.331131121482591;8990;131.666666666667;4;0.331131121482591;8666;0;1;1;24.562310222815;1;7.56024644965516;8.53545771391989e-07;1;9.70307159906606e-06;30.5505264411379;1;31.4169348487773
